util,Action de table,Affichage d'un toast,Affichage d'une arborescence,Affichage d'une dialogue,Affichage d'une erreur,Chainage,Clic long,Clic sur une checkbox,Clic sur une grille d'historique de recherche,Création d'un écran,Dissimulation d'une arborescence,Double-clic,Démarrage serveur d'application Tomcat,Désélection d'un flag,Désélection d'un élément,Entrée en saisie dans un formulaire,Erreur système grave,Exécution d'un bouton,Fermeture d'un panel,Fermeture d'une dialogue,Fermeture de session,Filtrage / Tri,Lancement d'un tableau de bord,Lancement d'une action générique,Lancement d'une action infocentre,Lancement d'une stat,Ouverture d'un panel,Raccourci,Raccourci dans l'édition de table,Retour sur un écran,Saisie dans un champ,Sélection d'un flag,Sélection d'un écran,Sélection d'un élément,Sélection d’un onglet
jxu,0.004225352112676056,0.12488262910798122,0.0,0.023474178403755867,0.0009389671361502347,0.05539906103286385,0.0,0.0009389671361502347,0.002347417840375587,0.06713615023474179,0.0,0.04835680751173709,0.0,0.0,0.0,0.0,0.0,0.13661971830985917,0.0,0.027699530516431925,0.0018779342723004694,0.0035211267605633804,0.05845070422535211,0.0772300469483568,0.0,0.0025821596244131454,0.00046948356807511736,0.0,0.0,0.008450704225352112,0.06338028169014084,0.0,0.2272300469483568,0.0,0.0647887323943662
kbf,0.0060563380281690145,0.06859154929577464,0.0025352112676056337,0.09323943661971831,0.004507042253521127,0.01732394366197183,0.0,0.0008450704225352113,0.0016901408450704226,0.030422535211267605,0.00042253521126760566,0.006478873239436619,0.00014084507042253522,0.0,0.0,0.12985915492957747,0.0,0.2115492957746479,0.00014084507042253522,0.09591549295774648,0.0005633802816901409,0.0028169014084507044,0.0,0.03,0.0,0.0016901408450704226,0.00014084507042253522,0.013943661971830987,0.0,0.013380281690140845,0.16323943661971832,0.0,0.07985915492957746,0.0,0.02464788732394366
khv,0.002991708693050688,0.06359517907513462,0.0008547739123001966,0.09752970339345243,0.001538593042140354,0.03179758953756731,0.0,0.0,0.0017950252158304128,0.05077357039063168,0.0005983417386101376,0.0035045730404308062,0.00017095478246003932,0.0,0.001538593042140354,0.0,0.0,0.2143772972048893,0.0006838191298401573,0.09923925121805283,0.000769296521070177,0.12830156423625952,0.0,0.033421659970937684,0.0,0.0023078895632105308,0.000256432173690059,0.031028293016497135,0.0,0.010513719121292418,0.06094537994700402,0.0,0.14189246944183265,0.0017950252158304128,0.017779297375844088
kik,0.0008677417022199725,0.0038325258514715454,0.00014462361703666208,0.16870344927326633,0.0026032251066599177,0.006146503724058138,0.0,0.0,0.0012293007448116277,0.02718924000289247,0.00028924723407332416,0.020898112661797672,0.00021693542555499312,0.0,0.0,0.0,0.0,0.23949670981271243,0.0,0.17108973895437124,0.00014462361703666208,0.00043387085110998625,0.0,0.047581170005061825,0.0,0.0027478487236965794,0.00021693542555499312,0.1989297852339287,0.0,0.0013739243618482897,0.05756019958059151,0.0,0.03449273266324391,0.0,0.01381155542700123
kks,0.040096846580843275,0.0372623125073816,0.00029526396598559114,0.05013582142435337,0.00531475138774064,0.015353726231250739,5.905279319711823e-05,0.0165347820951931,0.003129798039447266,0.0418093775835597,0.00029526396598559114,0.011574347466635172,0.0008267391047596551,0.00011810558639423645,0.0,0.0015353726231250738,0.0,0.30317704027400494,0.00017715837959135467,0.052675091531829456,0.0010038974843510097,0.0030116924530530294,0.0,0.026455651352308963,0.000531475138774064,0.036848942955001775,0.00029526396598559114,0.0014172670367308374,0.00011810558639423645,0.07700484232904216,0.09460257470178339,0.0,0.11934569505137593,0.0,0.05899374040392111
kwi,0.02152438390350421,0.009358427784132265,0.01123011334095872,0.0808984090672767,0.009254445253197463,0.05490277633357596,0.0,0.029739003847353646,0.0,0.04356868046168244,0.002183633149630862,0.0046792138920661325,0.00031194759280440883,0.0,0.0,0.0,0.0,0.2882395757512738,0.0002079650618696059,0.08526567536653842,0.0030154933971092857,0.004263283768326921,0.0,0.011126130810023916,0.0,0.012789851304980763,0.0007278777165436207,0.0023915982115004677,0.0,0.049183737132161794,0.08828116876364771,0.0,0.09701570136217115,0.0,0.08984090672766976
kzt,0.0022450288646568314,0.010262989095574085,0.004810776138550353,0.05003207184092367,0.012187299550994226,0.03559974342527261,0.0,0.001924310455420141,0.0006414368184733803,0.05355997434252726,0.0025657472738935213,0.030147530468248876,0.00032071840923669016,0.0,0.0,0.0,0.0,0.18409236690186018,0.0,0.055805003207184095,0.003848620910840282,0.001924310455420141,0.1276459268762027,0.05291853752405388,0.0,0.0028864656831302116,0.0,0.007055805003207184,0.0,0.014753046824887749,0.05035279025016036,0.06735086593970493,0.18858242463117383,0.0,0.03848620910840282
lfq,0.003526448362720403,0.0042821158690176326,0.00025188916876574307,0.040806045340050376,0.003022670025188917,0.032493702770780855,0.0,0.0012594458438287153,0.006297229219143577,0.06448362720403022,0.003022670025188917,0.04231738035264484,0.0,0.0,0.0,0.0,0.0,0.19093198992443325,0.0,0.04508816120906801,0.00025188916876574307,0.004785894206549119,0.06977329974811083,0.04030226700251889,0.0,0.004030226700251889,0.0,0.008060453400503778,0.0,0.13602015113350127,0.04861460957178841,0.0,0.16574307304785893,0.0,0.08463476070528968
lgd,0.0016423057973394646,0.008868451305633109,0.0011496140581376253,0.06782722943011989,0.00509114797175234,0.035638035802266384,0.0,0.0009853834784036787,0.0668418459517162,0.05025455739858762,0.0013138446378715717,0.0022992281162752507,0.0,0.0,0.028576120873706683,0.12957792741008375,0.0,0.20824437510264412,0.0026276892757431435,0.07111184102479881,0.0022992281162752507,0.0006569223189357859,0.0,0.06864838232878961,0.0,0.02742650681556906,0.0013138446378715717,0.009032681885367055,0.0,0.01527344391525702,0.06125800624076203,0.0,0.08277221218590902,0.029889965511578256,0.019379208408605682
lgz,0.002405130946018172,0.012827365045430252,0.0028059861036878677,0.05638695884553715,0.005879208979155532,0.044628540887226086,0.0,0.0013361838588989846,0.002939604489577766,0.037145911277391766,0.005611972207375735,0.004142169962586852,0.0,0.0,0.0,0.0,0.0,0.2839390700160342,0.00013361838588989844,0.059326563335114914,0.0002672367717797969,0.017771245323356492,0.0,0.07977017637626937,0.0,0.02512025654730091,0.00013361838588989844,0.0002672367717797969,0.0,0.004676643506146445,0.09861036878674506,0.0,0.16060929983965794,0.0,0.09326563335114912
lhd,0.010817610062893081,0.017861635220125786,0.0005031446540880503,0.08377358490566038,0.010566037735849057,0.014339622641509434,0.0,0.019874213836477986,0.005534591194968554,0.0349685534591195,0.0010062893081761006,0.08050314465408805,0.0,0.0,0.0,0.0,0.0,0.2513207547169811,0.0,0.08779874213836478,0.0007547169811320754,0.0005031446540880503,0.0,0.04477987421383648,0.0,0.004025157232704402,0.0,0.004528301886792453,0.0,0.0022641509433962265,0.10389937106918239,0.13660377358490566,0.06113207547169811,0.0,0.022641509433962263
lhr,0.004224270353302612,0.0032642089093701996,0.001152073732718894,0.041474654377880185,0.006336405529953917,0.03398617511520737,0.0,0.00038402457757296467,0.14285714285714285,0.057027649769585256,0.00038402457757296467,0.011136712749615975,0.00019201228878648233,0.0,0.000576036866359447,0.0,0.0,0.2313748079877112,0.0069124423963133645,0.04531490015360983,0.0007680491551459293,0.002880184331797235,0.0,0.06643625192012288,0.0,0.01401689708141321,0.005184331797235023,0.06893241167434716,0.0,0.008448540706605223,0.10042242703533026,0.0,0.10637480798771122,0.0019201228878648233,0.038018433179723504
lio,0.0010580144595309468,0.0033503791218479984,0.0007053429730206313,0.07794039851877976,0.002997707635337683,0.03244577675894904,0.0,0.00017633574325515782,0.12466937048139658,0.04813965790865808,0.0,0.01692823135249515,0.00035267148651031563,0.0,0.0,0.0,0.0,0.22024334332569212,0.0,0.08076177041086229,0.001939693175806736,0.0010580144595309468,0.06295186034209134,0.035796155880797036,0.0,0.0022923646623170518,0.0012343502027861047,0.0008816787162757891,0.0,0.010932816081819785,0.11197319696702522,0.0,0.14988538176688415,0.0,0.0112854875683301
lnq,0.030849358974358976,0.03766025641025641,0.00040064102564102563,0.1518429487179487,0.030849358974358976,0.013621794871794872,0.0,0.0,0.0,0.03485576923076923,0.0,0.0028044871794871795,0.0,0.00040064102564102563,0.0,0.0,0.0,0.32051282051282054,0.0,0.14623397435897437,0.002403846153846154,0.0,0.0,0.016826923076923076,0.0,0.0,0.0,0.00040064102564102563,0.0,0.010016025641025642,0.11298076923076923,0.0,0.05809294871794872,0.0,0.029246794871794872
lra,0.01038781163434903,0.013157894736842105,0.0,0.11357340720221606,0.009695290858725761,0.022853185595567867,0.0,0.002077562326869806,0.0,0.035318559556786706,0.0,0.006232686980609419,0.0,0.0,0.05055401662049862,0.0,0.0,0.2721606648199446,0.0,0.11980609418282548,0.0006925207756232687,0.0,0.0,0.0443213296398892,0.0,0.002077562326869806,0.0006925207756232687,0.002770083102493075,0.0,0.009695290858725761,0.10318559556786704,0.0,0.08725761772853186,0.05124653739612189,0.04224376731301939
meh,0.006164142303628038,0.003522367030644593,0.0009392978748385582,0.0695080427380533,0.0012915345779030175,0.036926147704590816,0.00017611835153222966,0.017377010684513326,0.0,0.02600680990959258,0.0021721263355641658,0.017024773981448867,0.0,0.0,0.0,0.0,0.0,0.21879769872020666,0.00029353058588704945,0.07849007866619702,0.0005283550545966889,0.001526359046612657,0.0,0.06398966772337678,0.0,0.07713983797111659,0.00023482446870963955,0.012210872372901256,0.0,0.04003757191499354,0.06633791241047317,0.0,0.13431959610191382,0.0,0.12498532347070565
mgs,0.007145859604875998,0.0004203446826397646,0.0,0.04665825977301387,0.004413619167717529,0.034047919293820936,0.0006305170239596469,0.0004203446826397646,0.0029424127784783522,0.06515342580916351,0.00273224043715847,0.019335855401429174,0.0,0.0,0.0,0.0,0.0,0.18327028163093737,0.0,0.051492223623371164,0.0018915510718789407,0.2078604455653636,0.0,0.04770912147961328,0.0,0.007776376628835646,0.0008406893652795292,0.04182429592265658,0.0,0.009247583018074821,0.06326187473728458,0.0,0.14564943253467844,0.0,0.05527532576712905
mmm,0.022185551888522184,0.020535386872020535,0.0016501650165016502,0.06985698569856985,0.007334066740007334,0.034836817015034834,0.0,0.006417308397506418,0.00825082508250825,0.033736707004033736,0.0003667033370003667,0.00605060506050605,0.0018335166850018336,0.0,0.04528786211954529,0.0,0.0,0.23872387238723872,0.00018335166850018335,0.07939127246057939,0.00055005500550055,0.0007334066740007334,0.0003667033370003667,0.029886321965529886,0.0,0.019801980198019802,0.0044004400440044,0.0003667033370003667,0.0,0.013751375137513752,0.10286028602860287,0.0,0.09717638430509717,0.043454345434543455,0.11001100110011001
mmo,0.008226691042047532,0.0018281535648994515,0.0,0.05987202925045704,0.004113345521023766,0.010283363802559415,0.0,0.0,0.00022851919561243144,0.03861974405850092,0.00022851919561243144,0.0034277879341864715,0.0009140767824497258,0.13208409506398539,0.0,0.0,0.0,0.20086837294332724,0.0,0.06101462522851919,0.0006855575868372943,0.0006855575868372943,0.0,0.09392138939670933,0.0,0.042276051188299815,0.0004570383912248629,0.00022851919561243144,0.0,0.005027422303473492,0.12522851919561243,0.13208409506398539,0.0690127970749543,0.0,0.008683729433272395
mqo,0.0039989336177019465,0.0,0.0,0.12236736870167955,0.0023993601706211675,0.00959744068248467,0.0,0.0013329778725673154,0.002665955745134631,0.027192748600373233,0.0005331911490269261,0.1543588376432951,0.0,0.0,0.06291655558517728,0.0,0.0,0.21834177552652625,0.0,0.1284990669154892,0.00026659557451346307,0.0,0.0,0.017062116768861636,0.0,0.0021327645961077045,0.0007997867235403892,0.006131698213809651,0.0,0.004265529192215409,0.05091975473207145,0.07251399626766196,0.03385763796320981,0.06664889362836576,0.011197014129565449
muz,0.014205212491195116,0.004108945761915943,0.0010565860530640995,0.047194177036863114,0.004461141112937309,0.03838929326132895,0.0,0.0,0.001643578304766377,0.04390702042733036,0.00046959380136182204,0.0012913829537450105,0.0005869922517022776,0.0,0.0,0.06738671049542146,0.00011739845034045551,0.2754167644987086,0.0,0.05459027940831181,0.00046959380136182204,0.002113172106128199,0.00023479690068091102,0.060460201925334585,0.0,0.0036393519605541205,0.0,0.04097205916881897,0.0,0.17034515144400095,0.11023714486968772,0.0,0.05282930265320498,0.0,0.0038741488612350316
mvu,0.0,0.0,0.0,0.07829534192269574,0.002973240832507433,0.013875123885034688,0.0,0.0,0.08523290386521308,0.022794846382556987,0.0,0.0,0.0009910802775024777,0.0,0.0,0.0,0.0,0.32210109018830524,0.0,0.07928642220019821,0.002973240832507433,0.0,0.0,0.03865213082259663,0.0,0.015857284440039643,0.0,0.0,0.0,0.16551040634291378,0.12685827552031714,0.0,0.03766105054509415,0.0,0.006937561942517344
myl,0.0,0.0035816618911174787,0.0032234957020057307,0.05659025787965616,0.0028653295128939827,0.025787965616045846,0.0,0.0010744985673352436,0.0014326647564469914,0.07306590257879657,0.0014326647564469914,0.04369627507163324,0.0,0.0,0.0,0.18087392550143266,0.0,0.1840974212034384,0.0,0.062320916905444126,0.0035816618911174787,0.002148997134670487,0.0,0.08739255014326648,0.0,0.004297994269340974,0.0,0.002507163323782235,0.0,0.0053724928366762174,0.07270773638968481,0.0,0.1558022922636103,0.0,0.026146131805157593
ncb,0.005426739023186976,0.000493339911198816,0.0,0.028120374938332512,0.0007400098667982239,0.038727183029107055,0.0,0.0,0.0,0.07449432659102122,0.0,0.002220029600394672,0.0029600394671928957,0.0,0.0,0.0,0.0,0.27651702022693636,0.0,0.048347311297483965,0.003946719289590528,0.000986679822397632,0.0,0.0865811544153922,0.0007400098667982239,0.08830784410458806,0.0,0.001973359644795264,0.0,0.020226936359151456,0.18352244696595954,0.0,0.07350764676862358,0.0,0.06216082881105081
nfh,0.002840404757677969,0.06639446121072252,0.0007988638380969288,0.04358246050062134,0.0022190662169359133,0.05201491212497781,8.876264867743653e-05,8.876264867743653e-05,0.0039055565418072077,0.05165986153026806,0.0006213385407420558,0.007189774542872359,0.0002662879460323096,0.0,0.0,0.0,0.0,0.1773477720575182,0.0,0.04473637493342801,0.0002662879460323096,0.12471152139179834,0.0,0.07686845375466003,0.0,0.0005325758920646192,0.0002662879460323096,0.010740280489969821,0.0,0.019172732114326293,0.046777915853009056,0.0,0.22314929877507544,0.0,0.043759985797976214
ngs,0.00867546432062561,0.01466275659824047,0.024071358748778103,0.05303030303030303,0.004521016617790812,0.04227761485826002,0.000855327468230694,0.01930596285434995,0.0012218963831867058,0.017839687194525906,0.03433528836754643,0.002932551319648094,0.00024437927663734115,0.0,0.020405669599217986,0.0,0.0,0.2586754643206256,0.0035434995112414466,0.060117302052785926,0.0009775171065493646,0.0,0.0,0.022360703812316716,0.0035434995112414466,0.03787878787878788,0.003421309872922776,0.0009775171065493646,0.0,0.012096774193548387,0.054130009775171066,0.0,0.13844086021505375,0.020527859237536656,0.13892961876832843
nkb,0.0,0.0014863258026159335,0.0008917954815695601,0.07372175980975029,0.0032699167657550534,0.027348394768133173,0.0,0.0,0.0,0.01070154577883472,0.0008917954815695601,0.005648038049940547,0.00029726516052318666,0.0,0.0,0.0,0.0,0.27705112960760997,0.0,0.08115338882282996,0.00029726516052318666,0.002080856123662307,0.0,0.12128418549346016,0.0,0.11920332936979786,0.0,0.0,0.0,0.02794292508917955,0.16468489892984542,0.0,0.07609988109393578,0.0,0.005945303210463734
nlm,0.010339342523860021,0.005832449628844115,0.0007953340402969247,0.042417815482502653,0.003181336161187699,0.04493637327677625,0.0,0.0035790031813361612,0.007555673382820784,0.041622481442205726,0.0005302226935312832,0.006362672322375398,0.0,0.0,0.03366914103923648,0.0,0.0,0.19750795334040297,0.0001325556733828208,0.04493637327677625,0.001325556733828208,0.001325556733828208,0.0,0.04374337221633086,0.0,0.00676033934252386,0.000662778366914104,0.011797454931071049,0.0,0.082847295864263,0.09848886532343584,0.1395811240721103,0.11996288441145281,0.033934252386002124,0.016171792152704135
npo,0.001966626936829559,0.006912991656734207,0.00011918951132300358,0.06030989272943981,0.0015494636471990466,0.02365911799761621,0.0,0.0017878426698450535,0.003039332538736591,0.08098927294398094,5.959475566150179e-05,0.030870083432657926,5.959475566150179e-05,0.00011918951132300358,0.0,0.0,0.0,0.14964243146603098,0.0,0.06221692491060787,0.00011918951132300358,0.003575685339690107,0.0,0.04284862932061979,0.0,0.0017878426698450535,0.0,0.26078665077473184,0.0,0.07157330154946365,0.03438617401668653,0.0,0.12800953516090585,0.0,0.03361144219308701
nqg,0.006219765031098825,0.1307137920821404,0.0007898114325204858,0.06752887748050153,0.010168822193701254,0.014512785072563926,0.00019745285813012144,0.010070095764636192,0.0035541514463421856,0.024286701550004935,0.001085990719715668,0.004343962878862672,0.0,0.0,0.08075821897521966,0.0,0.0,0.2173955968012637,0.0032579721591470038,0.06871359462928225,0.0019745285813012143,0.001085990719715668,0.0,0.015302596505084412,0.0,0.00029617928719518217,0.0012834435778457892,0.0003949057162602429,0.0,0.002468160726626518,0.10968506269128246,0.06219765031098825,0.07266265179188469,0.07917859611017869,0.009872642906506073
nrb,0.003389112476170303,0.012709171785638636,0.0014827367083245075,0.055708536327049356,0.005507307773776742,0.03198474899385723,0.0,0.00021181952976064393,0.0025418343571277273,0.07837322601143826,0.0,0.04893031137470875,0.0,0.0,0.05973310739250159,0.0,0.0,0.18385935183223892,0.0019063757678457953,0.055708536327049356,0.0008472781190425757,0.0016945562380851515,0.0,0.08578690955306079,0.0,0.009531878839228977,0.003389112476170303,0.00910823977970769,0.0,0.013556449904681212,0.09235331497564075,0.0,0.1548400762550307,0.058674009743698366,0.02817199745816564
nsf,0.0027447392497712718,0.002439768222018908,0.0003049710277523635,0.15111314425129613,0.0014486123818237267,0.012503812137846905,0.0,0.0,0.0015248551387618177,0.020128087831655993,7.624275693809088e-05,0.07060079292467215,0.0,0.0,0.0,0.0,0.0,0.2551082647148521,0.00015248551387618176,0.15088441598048186,7.624275693809088e-05,0.0003049710277523635,0.0,0.029429704178103082,0.0,0.0008386703263189997,0.00022872827081427266,0.00022872827081427266,0.0,0.1396004879536444,0.07509911558401952,0.0,0.061832875876791704,0.0,0.02333028362305581
nuh,0.0029287621672840036,0.12361099147213368,8.614006374364717e-05,0.13653200103368077,0.0008614006374364717,0.0011198208286674132,0.0,0.0,0.0009475407011801188,0.03772934791971746,0.0,0.0396244293220777,0.0,0.0,0.0,0.0,0.0,0.2840899302265484,0.0,0.1402360237746576,0.0007752605736928245,0.06469118787147903,0.0,0.053148419329830304,0.0,0.0365233870273064,0.0,0.0,0.0,0.0013782410198983548,0.06486346799896632,0.0,0.008355586183133775,0.0,0.0024980618485657678
nwt,0.003092611166833835,0.003761283851554664,0.0,0.04672350384486794,0.0014209294550317619,0.03268137746573053,0.0,0.0031344032096288867,0.0,0.006477766633233032,0.0,0.015546639919759278,4.179204279505182e-05,0.0,0.0,0.0,0.0,0.19349715814108995,8.358408559010364e-05,0.05792377131394182,4.179204279505182e-05,0.0005432965563356737,0.0,0.027123035773988634,0.0,0.015337679705784018,0.00012537612838515547,0.12077900367769977,0.0,0.015630224005349382,0.1765295887662989,0.0,0.051028084252758274,0.0,0.22847709796054833
nyk,0.009818506396905683,0.020529604284439156,0.0,0.06307646533769712,0.011603689378161261,0.020529604284439156,0.0,0.019637012793811366,0.16602201725676882,0.04671228800952098,0.0,0.01487652484379649,0.0002975304968759298,0.0011901219875037191,0.021719726271942873,0.0,0.0,0.2228503421600714,0.0011901219875037191,0.06813448378458792,0.002677774471883368,0.0035703659625111574,0.0,0.0529604284439155,0.0,0.0020827134781315083,0.0002975304968759298,0.0032728354656352274,0.0,0.008628384409401963,0.1318060101160369,0.0,0.06783695328771198,0.019041951800059506,0.019637012793811366
nzq,0.006064191687620174,0.007543262830942169,0.024182813193314598,0.046516787457476706,0.00480698121579648,0.022112113592663806,7.395355716609969e-05,0.0005916284573287975,0.0723265789084455,0.04052654932702263,0.0019967460434846917,0.0029581422866439876,0.0,0.0,0.0008134891288270966,0.0,0.0,0.20988019523739093,0.000961396243159296,0.05280283981659518,0.0012572104718236946,0.009096287531430262,0.0,0.02640141990829759,0.0,0.011684662032243751,0.002662328057979589,0.009170241088596362,0.0,0.009096287531430262,0.17541783759798846,0.1368880343144505,0.10042893063156338,0.0007395355716609969,0.022999556278657005
obm,0.003457216940363008,0.01181215787957361,0.009219245174301354,0.0665514261019879,0.005185825410544511,0.036300777873811585,0.0,0.0023048112935753384,0.003745318352059925,0.04696053010659752,0.00432152117545376,0.0,0.0,0.0,0.0,0.0,0.0,0.2397003745318352,0.0,0.06885623739556324,0.0011524056467876692,0.0011524056467876692,0.14664361855373093,0.012388360702967444,0.0,0.0023048112935753384,0.0005762028233938346,0.00864304235090752,0.0,0.006914433880726016,0.06914433880726016,0.07634687409968309,0.09161624891961971,0.0,0.0847018150388937
oec,0.010988413207855083,0.005657400859489746,0.0016863406408094434,0.040526573464614045,0.0034814774519936896,0.032638851112440845,0.0,0.008050916607735407,0.002284719577870859,0.030517325790132187,0.0007615731926236196,0.002828700429744873,0.000271990425937007,0.0,0.0009247674481858239,0.12516999401621062,0.0,0.19148125985965295,0.0011423597889354295,0.0427568949572975,0.0007071751074362182,0.06337376924332264,0.0,0.15498014469890659,0.0,0.0033182831964314857,0.0007071751074362182,0.018767339389653484,0.0,0.009954849589294457,0.05379970625033999,0.0,0.10161562313006582,0.0008703693629984224,0.09073600609258554
ofq,0.002543035993740219,0.003325508607198748,0.0003912363067292645,0.1680359937402191,0.0011737089201877935,0.03501564945226917,0.0003912363067292645,0.0009780907668231612,0.005477308294209703,0.030125195618153366,0.0,0.005868544600938967,0.0,0.0,0.0,0.0,0.0,0.24921752738654146,0.0,0.16940532081377152,0.0013693270735524257,0.12597809076682315,0.0,0.022104851330203443,0.0,0.000782472613458529,0.0,0.00019561815336463224,0.0,0.0037167449139280124,0.007629107981220657,0.06103286384976526,0.06514084507042253,0.0,0.04010172143974961
oni,0.0037611659614480487,0.0018805829807240243,0.0004701457451810061,0.07193229901269393,0.003291020216267043,0.03902209685002351,0.0,0.0,0.0691114245416079,0.04748472026328162,0.0,0.015984955336154207,0.0,0.0,0.0,0.0,0.0,0.24306535025858017,0.0,0.07851433944522802,0.0018805829807240243,0.003291020216267043,0.0,0.09355900329102021,0.0,0.025858015984955338,0.0,0.0004701457451810061,0.0,0.017395392571697227,0.05547719793135872,0.12929007992477667,0.07569346497414198,0.0,0.022566995768688293
ont,0.0009208103130755065,0.13259668508287292,0.0,0.0916206261510129,0.0013812154696132596,0.03959484346224678,0.0,0.0,0.0023020257826887663,0.03591160220994475,0.0,0.0363720073664825,0.0,0.0,0.0,0.0,0.0,0.22559852670349909,0.0,0.08747697974217311,0.0,0.0032228360957642726,0.0,0.0865561694290976,0.0,0.0013812154696132596,0.0,0.0630755064456722,0.0,0.008287292817679558,0.0423572744014733,0.0,0.09898710865561694,0.0,0.0423572744014733
oph,0.004275026718916993,0.0010687566797292483,0.0,0.04524403277520485,0.0016031350195938724,0.021553259707873175,0.0,0.007481296758104738,0.12415390096188102,0.03473459209120057,0.0,0.030281439258995367,0.0,0.0,0.0,0.0,0.0,0.24438902743142144,0.00017812611328820805,0.04631278945493409,0.0012468827930174563,0.009796936230851443,0.0,0.08282864267901674,0.0,0.007125044531528322,0.0,0.0014250089063056644,0.0,0.07053794086213039,0.08282864267901674,0.0,0.1612041325258283,0.0,0.02173138582116138
opp,0.003807672054117552,0.009600194434317658,0.0003645643456069996,0.09377405112002268,0.001863328877546887,0.021630817839348646,0.0,0.00105318588730911,0.06635071090047394,0.0381577348401993,0.00048608579414266616,0.01020780167699599,0.0004050714951188885,0.0,0.0005671000931664439,0.0,4.050714951188885e-05,0.15396767529468952,0.000526592943654555,0.09377405112002268,0.000526592943654555,0.003929193502653219,0.0,0.16291975533681693,0.0,0.004536800745331551,0.000526592943654555,0.17199335682748004,0.0,0.006400129622878438,0.06456839632195083,0.0,0.08012314173451614,0.000526592943654555,0.00737230121116377
oqa,0.004433100483610962,0.005910800644814616,0.0006716818914562063,0.1090811391724879,0.005642127888232133,0.021493820526598602,0.0,0.0005373455131649651,0.0004030091348737238,0.029016657710908115,0.0008060182697474476,0.07334766254701773,0.0,0.0,0.0,0.0,0.0,0.222729715206878,0.0016120365394948952,0.11042450295540032,0.0005373455131649651,0.0018807092960773778,0.0,0.03062869425040301,0.0,0.002955400322407308,0.0016120365394948952,0.12896292315959162,0.0,0.005910800644814616,0.07831810854379366,0.0,0.1448146157979581,0.0,0.018269747447608814
pcv,0.010426966292134831,0.004224719101123596,8.988764044943821e-05,0.030202247191011236,0.0054831460674157305,0.04098876404494382,0.0,0.021573033707865168,0.0019775280898876404,0.04251685393258427,8.988764044943821e-05,0.0038651685393258427,8.988764044943821e-05,0.0,0.031191011235955055,0.0,0.0,0.23523595505617978,0.00017977528089887642,0.03253932584269663,0.0009887640449438202,0.06615730337078651,0.0,0.019775280898876403,0.0,0.028134831460674158,0.00017977528089887642,0.008449438202247191,0.0,0.01752808988764045,0.05752808988764045,0.12925842696629214,0.1639550561797753,0.032179775280898874,0.015191011235955057
pgi,0.007365634710553574,0.005178961905857982,0.0005754402117619979,0.08666129589135689,0.006099666244677178,0.03303026815513868,0.00046035216940959836,0.001381056508228795,0.00046035216940959836,0.032109563816319485,0.0005754402117619979,0.005063873863505582,0.0,0.036713085510415466,0.0,0.21302796639429164,0.0,0.2017493382437565,0.0026470249741051906,0.08919323282310967,0.0006905282541143975,0.002416848889400391,0.0,0.020025319369317528,0.0,0.0008056162964667971,0.0014961445505811946,0.015076533548164345,0.0,0.005984578202324778,0.036828173552767865,0.03636782138335827,0.1102543445735988,0.0,0.04776153757624583
pgm,0.00013095861707700367,0.0026191723415400735,0.0,0.12113672079622839,0.0020953378732320588,0.02108433734939759,0.00013095861707700367,0.0014405447878470404,0.0009167103195390257,0.048454688318491354,0.0,0.0322158198009429,0.0005238344683080147,0.0,0.0,0.0,0.00013095861707700367,0.23153483499214247,0.0,0.12388685175484547,0.0006547930853850184,0.0005238344683080147,0.06875327396542692,0.0746464117338921,0.0,0.0017024620220010478,0.0,0.003535882661079099,0.0,0.13789942378208486,0.071372446306967,0.0,0.03876375065479309,0.0,0.015845992666317445
pgu,0.02157996146435453,0.008092485549132947,0.0015414258188824663,0.05684007707129094,0.00789980732177264,0.017726396917148363,0.0,0.005394990366088632,0.20423892100192678,0.046628131021194605,0.0009633911368015414,0.012138728323699421,0.0001926782273603083,0.0,0.008092485549132947,0.0,0.0,0.22350674373795762,0.001348747591522158,0.06242774566473988,0.0019267822736030828,0.0030828516377649326,0.0,0.0371868978805395,0.0,0.0036608863198458576,0.0007707129094412332,0.0003853564547206166,0.0,0.004238921001926782,0.13545279383429673,0.0003853564547206166,0.08188824662813102,0.00789980732177264,0.04450867052023121
pou,0.004140786749482402,0.0012422360248447205,0.00020703933747412008,0.047619047619047616,0.0008281573498964803,0.02857142857142857,0.0,0.0,0.13519668737060042,0.03188405797101449,0.0,0.0014492753623188406,0.0006211180124223603,0.0,0.0,0.0,0.0,0.32939958592132507,0.0,0.04906832298136646,0.0010351966873706005,0.006211180124223602,0.0,0.03643892339544513,0.0,0.11614906832298137,0.0,0.0,0.0,0.017598343685300208,0.08074534161490683,0.06459627329192547,0.04616977225672878,0.0,0.0008281573498964803
pqd,0.0030560271646859084,0.06723259762308999,0.00033955857385398983,0.07640067911714771,0.004753820033955857,0.01867572156196944,0.0,0.0,0.0040747028862478775,0.05500848896434635,0.0,0.0366723259762309,0.0,0.0,0.0,0.0,0.0,0.22852292020373516,0.0,0.08081494057724957,0.00033955857385398983,0.0,0.0,0.07436332767402377,0.0,0.0040747028862478775,0.0,0.0,0.0,0.012563667232597622,0.13446519524617997,0.13208828522920205,0.05432937181663837,0.0,0.012224108658743633
